text_clean,label
input kode verifikasi gagal jaring oke,Negatif
lupa efin kirim kode verifkasi masuk masuk kodenta sms,Negatif
aplikasi bodoh lupa password masuk efin lupa efin kirim nomor hp verifikasi nomor hp ganti lupa bolak pikir nomor efin daftar terang nya daftar bodoh nih aplikasi kasih akses mudah lupa efin kasih pilih email no hp email mudah gampang hilang diputerputer diefin pasword no hp bodoh banget sih bikin aplikasi bikin pusing,Negatif
buruk produk gagal bayar malas kalo korup,Negatif
aplikasi mudah bikin sulit,Negatif
kalo efin nya verifikasi sms jaman canggih kantor pajak kesana,Positif
isi susah ampun ruwet ruwet,Negatif
mudah sesuai harpana,Positif
ribet,Negatif
sandi no npwp salah sih,Negatif
ampun deh ribetnya lapor efein susah ampun bayar pajak mudah biar orang awam sulit bayar pajak gilir telat lapor denda layan mudah,Negatif
tolong tambah menu lapor tahunanlengkapi fitur web,Negatif
mantap,Positif
negara kayak aplikasi amatir,Negatif
mau sih masuk password susah sesuai atur minimal 10 digit pakai anggka pakai kapital bikin ribet,Negatif
aplikasi taaeeekkkk nomer npwp sandi gilir login bilang valid buka browser bad bad bad,Negatif
hasil kerja ribet banget,Negatif
ok,Positif
susah login,Negatif
aplikasi data base singkron data npwp nik anggap salah hadehh,Negatif
apk nya layak pakai,Negatif
sumpah kesel banget masuk pasword ya salah,Negatif
aplikasi mudah mumpung orang bayar pajak aplikasi ribet npwp password login parahhh,Negatif
apkx eror mulu,Negatif
verifikasi gagal data sesuai ktpnik,Negatif
daftar akun klik,Negatif
aplikasi erti,Positif
verifikasi gagal tau apa gagal dukun kali nebak gagal apa urus perintah buruk,Negatif
kalo orang suruh bayar pajak coba tolong aplikasi nya dukung suruh lapor pajak aplikasi dukung,Negatif
tolong mudah bayar lapor pajak masyarakat karyawan pt iwip tambang nikel besar asia sulit nomor efin perhati sosialisasi perintah kena potong pajak suruh lapor aneh negara gaji terima lapor guna potong pajak potong gaji pajak,Negatif
byr pajak beli rubicon,Negatif
paksa lapor wajib setor uang maling beli robikon moge pamer mewah rakyat modal hasil colong uang rakyat bangadd,Negatif
lapor susah tinggal kirim verifikasi code masuk dirjen pajak,Negatif
aplikasiaplikasi perintah buat kayak serius asalasalan,Negatif
aplikasi susah,Negatif
enggak bisa aneh,Negatif
kamera blank verifikasi wajah hambat,Negatif
masuk verifikasi log out pas masuk 3hari suruh daftar bank pakai nama berkatepe disdukcapil jalan disiruh disdukcapil kantor pajak pemda camat jonggol ktp data pribadi jalan 2010 lapor jahit lahir darah darah,Positif
susah daftar,Negatif
web aplikasi ribetnya emailnomor npwp passwordnya masuk,Negatif
aplikasi bobrok masak sesuai masuk pakai web,Negatif
tolong nomor efin mudah masak nomer efin susah malu pajak korupsi,Negatif
bagus,Positif
bagus,Positif
baik aplikasi nya duit nya doang,Negatif
sore ketemu malam ku daftar sesi 2 kelik tombol daftar gagal mulu website masuk capcha salah,Negatif
coba,Positif
susah banget npwp nya otp dapet2 payah,Negatif
uang pajak korupsi oknum pegawai pajak,Negatif
suka,Positif
tlong hbiss pulsa bikin inidi bilang no otp berhsil truss bilang no hp valid gamn sih,Negatif
sulit banget code verifikasi bikin cekik susah banget ribet lapor pajak pakai web aplikasi buruk code verifikasi biar tunggu hari kerja buruk banget,Negatif
daftar isi data puluh akun salah apa,Negatif
lumayan bantu,Positif
download aplikasi nya tolong butuh aplikasi,Negatif
susah bayar pajak belit,Negatif
bug,Negatif
ok,Positif
ribet bos lupa pasword login suruh isi efin lupa efin arah twitter twitter direspon entar kalo beres kasih 5,Negatif
,Positif
npwp garus masuk nomer pas daftar otp mesti bayar 500 pulsa habis 10000 masuk kode otp direktorat bayar bajak,Negatif
mantap,Positif
bagus,Positif
ribet,Negatif
repot,Negatif
bantu lapor pajak online,Positif
apliksi pembuatanpu lemototp nya muncul parah,Negatif
aplikasi guna lapor layan adu bagus bagus apk sampah banget,Negatif
aplikasi guna gugur tugas biar lerlihat ikut kembang jaman,Negatif
kelas indonesia bikin apk kayak ribetnya kayak program nuklir anjing,Negatif
suruh lapor tahun kantor pajak lokasi coba online coba coba sekian kali login aplikasi djp salah dosa,Negatif
guna daftar online kantor pajak efin efisien mudah sulit status kerja butuh wajib masuk kerja izin,Negatif
telepon bisadi chat layan sibuk terusseharian tunggu hubung nihilpayah layan,Negatif
user pw masuk,Negatif
keren nih aplikasi,Positif
useless,Negatif
tolong baik server akses pencet mohon fix,Negatif
bingung,Negatif
brengsek,Negatif
bagus,Positif
jeleklola pakai data seluler lola pakai wifi lola beda hp lola ribet lupa pasword suruh paje effin effin kirim email ujung ujung suruh kpp kpp dekat jarak 40 fungsi online kalo ujung ujung suruh kpp efisien meribetkan masyarakat,Negatif
catat bulan tulis salah,Negatif
login otp email ribet dikit,Positif
bikin nomor npwp sulit ampun,Negatif
susah login ubah password masuk tolong bantu,Positif
lapor letaknyaaplikasinya bingung,Negatif
bayar pajak entar harley davidson rubiconjadi pikir pikirmending bantu butuh,Negatif
daftar repot niat bayar pajak malas gara daftar berteletele urus online,Negatif
aplikasi bayarin anak jabat harley rubicon,Negatif
warga taat pajak,Positif
aplikasi jelass sesi 2 ribett habis pulsa bakall nyesll we downlod niat sih bikin apk nya mudah sulit habis pulsa,Negatif
mari bayar pajak,Negatif
ganggu server mulu struggle,Negatif
harap sistem mudah buat sandi ribet akun pajak sensitif aman super duper kuat ubah sandi pakai nomoer efin akun sandi salah mulu asa ubah sandi verifikasi email guna email taut fungsi sumpah ribet parah sistem online mudah sebaliknyalk,Negatif
ok,Positif
terima kasih,Positif
mantap,Positif
sandi akun sulit ubah berkalikali pakai huruf pakai angka pakai simbol beda pakai simbol enggak bisa sih npwp sni haa,Negatif
aplikasi bagus dukung karyawan pajak rubycon,Negatif
layan kecewa,Negatif
kalo harus bikin online mudah nya sulit orang akses internet,Negatif
login apk djp onlin error enggak bisa lapor,Positif
susah login ribet,Negatif
tolong sistem baik ya daftar npwp online isi nama suami isi npwp kalo kayak capekk,Negatif
rakyat bayar pajak uang nya beli rubicon harley,Negatif
daftar npwp bayar pajak susah puluh kali gue daftar captcha salah mulu kelas negara aplikasi jelek,Negatif
validasi nya kayak tahi banget tolol,Negatif
catat hari euypadahal menu app lohmohon tingkat baik developer kak,Negatif
oke,Positif
bayar pajak sulit negara negara bilang terima pajak sungguh aneh,Negatif
oke,Positif
daftar bikin susah,Negatif
pegawai pajak bebas pajak,Negatif
aplikasi lot mudah crah sih buka,Negatif
aplikasi lemotjgn didownload susah,Negatif
loading internet wifi kencang google lot sulit hilang kerja npwp,Negatif
bantu tuju masuk aplikasi mudah ujung a website,Negatif
menu lapor ujung pakai browser lapor aplikasi worthit,Negatif
aplikasi tolol parah bakar servernya,Negatif
coba lapor pajak online,Positif
apliakasi bagustapi hapus kendala masuk akun susahmasalahnya jaringanpadahal main cod ml lancar,Negatif
sulit lapor praktis,Negatif
gaji potong bayar pajak susah tau data wajib pajak aplikasi pajak web pajak online login susah mati hubung nomor darurat jawab server sibuk,Negatif
rubah nomor npwp nik aplikasi,Positif
aplikasi buruk daftar sulit suruh bayar pajak,Negatif
susah banget pc aplikasi ribet lupa sandi npwp daftar aneh,Negatif
error,Negatif
terima,Positif
mantap,Positif
1500200 layan muas,Negatif
mantabz,Positif
mudah jaring,Positif
bagus mudah daftar kode efin kantor pajak masuk menu daftar aplikasi,Positif
good,Positif
masuk broser mudah lanjut validasi data tunggu paket internet habis kali kelar negara ajar rakyat peduli repot aplikasi kurang mohon dipermudahdiperbaiki,Negatif
mantap,Positif
good,Positif
good,Positif
hapus aplikasi nya server busuk,Negatif
ganti paswod susah nya ampun deh eror mulu,Negatif
,Positif
bantu,Positif
,Positif
jelek,Negatif
login pakai nik,Positif
ok banget,Positif
anying ribet bayar pajak simple bangkai banget birokrasi enggak mau bayar ribet banget sat,Negatif
appsnya simpan history bayar mandiri umkm bulan appsnya upgrade bayar langsung lapor tahun datang ngelink tinggal update harta umkm rintis coba berwirausaha susah lapor tolong ya tuan dirjen pajak,Positif
hapus bre,Negatif
susah banget daftar npwp online nya mudah bikin sulit daftar browser tolong baik app mudah daftar online nya blokir ujung ujung suruh urus kjb,Negatif
bagus,Positif
daftar kemarin pakai gmail suruh pakai no npwp muat,Negatif
keren,Positif
lengkap ribet aplikasi,Negatif
susah login kayak,Negatif
mantap,Positif
aplikasi laku lap orang,Negatif
oke,Positif
sulit rakyat bayar pajak bingung,Negatif
loginnya pakai nikkok bisaaapieee tooo,Negatif
pajak ya djp online,Positif
payah parah,Negatif
mantap jiwasedikit maju,Positif
aplikasi bobrok bikin emosi tingkat dewa,Negatif
proses ribet lapor online bingung kantor makan biaya kalo jalan erti rakyat gajih potong pajak suruh lapor ribet sih atur perintah,Negatif
bantu,Positif
aplikasi bug,Negatif
login no npwp salah back no npwp nya,Negatif
aplikasi rudet online onlineserver lot,Negatif
ok,Positif
aktivasi akun gagal pesankesalahan reg028 ribet banget suruh kirim ulang lunk aktivasi pesan salah hadehh,Negatif
,Positif
bantu,Positif
sulit layan kantor pajak,Negatif
selesai verifikasi login username password salah cek kali kali salah solusi nya tolong terimakasih,Positif
kacau banget daahhhh niat,Negatif
update data pribadi akun sulit orang kelar hidup lo,Negatif
ribet banget bingung aplikasi sorry no recommended,Negatif
lot,Negatif
banyak ngelem bikin apk,Negatif
oke,Positif
mantapsangat bantu,Positif
bikin npwp daftar email link tahap 2 coba daftar pakai email ya bapuk banget heran deh,Negatif
ok,Positif
lupa sandi email kirim parah ahahahah gaji gede apk becuss,Negatif
kemarin kesel app coba bikin kesel perbaiki2 lempar web,Negatif
habis isi formulir server capek ngulang bagus nya enggak usah bayar pajak udaah daftar online susah nya,Negatif
piye piye piyeeeeeeee web e angel aksesaplikasi yow angel angeeeeel angeeeeeeeelwes,Negatif
josss,Positif
kode aktivasi kirim email pas minimize hp lihat kode aktivasi apps djp ngulang halaman gobs,Negatif
ribet gampang ribet 2 email balas konfirmasid masuk daftar ket email pakai,Negatif
kantor jumat sd jam4,Positif
terimakasih nya aplikasi m pajak gampang bikin npwp,Positif
ok,Positif
login daftar npwpnya registrasi email langkah sukses email langkah,Negatif
bantu nya aplikasi,Positif
sandi ganti catat simpan login alas sandi salah,Negatif
login apk ya sesuai,Positif
aplikasi nya mati rugi bayar pajak lu anggar,Negatif
tolong layan informasi cabang serang banten orang awam tolong bimbing langkahlangkahnya direspon nada sanggup layan informasi resign mutasi jabat,Negatif
bayar pajak susah ampun daftar serengah mati loadingnya tolong baik masyarakt kecewa kalo pelayananya muda sulit,Negatif
login pakai nikpadahal validasi,Negatif
benerbener susah rakyat bagus bayar pajak online fasilitas bayar padah alias aplikasi bobrok nih aplikasi kocak banget deh login pakai npwp sandi masak bilang salah cuman akun ya problem tolong baik kalo rakyat telat bayar pajak,Negatif
sixal lelet,Positif
mantap,Positif
server eror 500 mohon hubung administrator,Negatif
warga bikin npwp susah ampun,Negatif
ribet tampilanya,Negatif
ok,Positif
sukses mudah layan,Positif
aplikasi kelas milik negara kayak sih,Negatif
repot daftar akun effin kantor pajak kerja kaya cutiizin antri mudah daftar akun,Negatif
tombol bikin id billing error melulu,Negatif
bantu aplikasi djp,Positif
susah masuk nama suami,Negatif
siiip dek,Positif
system paja indonesia kacau pkp usaha server lambat layan ar maksimal bikin jengkel servernya lambat cepat reponsif usaha bayar pajak langsung hasil uang langsung kirim usaha lapor ntp hasil bayar pajak nauzubilah kadang besok erorr dilaporin ujung2nya lewat laku usaha kena denda,Negatif
,Positif
1 slnya error buka salah menu,Negatif
okay,Positif
daftar npwp online pdf kartu kasih nelpon 1500200 ruwet,Negatif
web app lot kalo sanggup fasilitas online dbuatkn kantor pajak validasi muter2,Negatif
aplikasi susah donwloat aplikasi lot bangkai,Negatif
ok,Positif
mantap,Positif
ok,Positif
bantu aplikasinyatolong baik lagisusah login sandi susah aktivasi efin,Negatif
lumayan bagus,Positif
verry good,Positif
manfaat djponline error bikin billing susah,Negatif
bikin npwp ribet ampun validasi data bengong selesaiselesai ayu bikin susah,Negatif
masuk ngisi nomer npwp efin sesuai capek langsung uninstal,Negatif
ok,Positif
jelek lihat tahun daftar menu lapor muncul efiling ebill ing,Negatif
aplikasi bagus syarat ribettt,Negatif
tolong bantu kode verifikasi daftar situ tulis kode kirim gmail muncul kode nya,Negatif
kolom jenis pajak kolom jenis setor pilih alias kosong mohon baik,Negatif
mudah perhati hal 1 langsung sinkron aplikasi versi web 2 billing histori nya cetak ulang,Negatif
coba rekruitmen ya pinteran dikit,Negatif
bantu tambah,Positif
mantap tong,Positif
mantap,Positif
lupayan bagus,Positif
profil error,Positif
good,Positif
mudah simpan dokumenttrimakasih cetus,Positif
bagus,Positif
aplikasi,Positif
gambar npwpnama tutup barcodkenapa ya,Positif
niat bantu masyarakat,Negatif
mudah aplikasi isi rumit coba diupdate mudah buat pajak online mudah bayar pajak,Negatif
baru data update tolong baik depan digit 15 1 januari laku login nomor nik login no nik update terimakasih,Negatif
kode verifikasi muncul,Negatif
tolong login min ta efin nomer npwp bikin ribet kerja kalo kpp otomatis gaji potongpermudah daftar,Negatif
guna situs,Negatif
pakai crome pakai aplikasi dasar aplikasi,Negatif
buat blog djp rumit biar orang susah bikin npwp urus pajak ya npwp terus no npwp,Negatif
sulit daftar akun barulink daftar akun aplikasi fungsi,Negatif
suka,Positif
app rusak mudah paham susah bilang muda pusing orang orang usia app app negara aneh aneh gapaham 62,Negatif
login eror login via web bisasolusinya aplikasi diperbaikin,Positif
buruk,Negatif
bikin npwp online ribet foto langsung dll verifikasi ribet banget,Negatif
mudah rakyat aplikasi hapus,Negatif
server ampas,Negatif
oke,Positif
bantu,Positif
good,Positif
tombol pilih jenis pajak jenis storan klik kode biling mohon baik kakak tampil bagus simple,Negatif
aplikasi daftar susah,Negatif
bayar pajak susah ampun,Negatif
bank baca npwp bank mandiri npwp npwp npwp wajib bayar pajak pakai bpk milik npwp kantor pajak oke kantor pajak kantor pajak pratama bingung bajar pajak tau rumah tanah pakai kendara bayar pakai ya trimaksi,Positif
patuh pajak login susah nya mati aplikasi niat mudah sulit,Negatif
muas,Negatif
ntaps,Positif
ruwet,Negatif
bayar pajak mudah bayar tokopedia aplikasi bagus harap bayar pajak tuh kayak transfer duit via bank mudah top up gopay ovo shopee contoh bayar tentu jenis pajak dll tinggal klik objek pajak trsu tinggal bayar ganti profil foto,Negatif
heh sih password salah browser masuk terang password salah kalo apps,Negatif
now easy login and editing profile,Positif
oke,Positif
tlong baik aplikasi nya buka sda bilang eror,Negatif
buka,Negatif
aplikasi error mending enggak usah bikin aplikasi website,Negatif
aplikasi error ganggu,Negatif
eror eror masuk eror restat aplikasi lancar2,Negatif
tingkat,Positif
aplikasi eror,Negatif
apk buka,Negatif
aplikasi buka login aplikasi error ok kasih bintang 5,Negatif
bolak instal eror kerja sih benar nya,Negatif
akses pas masuk appnya blankkosong,Negatif
aplikasi,Negatif
ngelag terusfatal errorblablabla,Negatif
server maintenance kah plis baik cepat tagih pajak bisa,Negatif
aplikasi buka guna,Negatif
error,Negatif
parah sih buka restart error,Negatif
password sesuai tulis password slaah trwby hp by pc enggak bisa mau,Negatif
mantap bantu,Positif
bagus,Positif
daftar online,Negatif
bagus,Positif
ok,Positif
bikin billing code pajak enggak bisa app enggak jelas,Negatif
baik lot pas buka apk nya cek profil,Negatif
aplikasi payah pakai,Negatif
aplikasi daftar pindah wab gua aplikasi,Negatif
good,Positif
mending publis mending buka browser,Negatif
duit rakyat pakai bikin aplikasi sampahtidak bergunadaftar npwp online susah amatterus validasi datadan loading,Negatif
terima,Positif
login password terang salah password mulu coba login chrome gilir app password salah password login chrome,Negatif
sengaja bikin ulas maki2 daftar muter2 jelas aplikasi pegawai perintah tolol makan gaji buta kerja becus,Positif
,Positif
aplikasi tolol,Negatif
susah,Positif
update data kolom profil atur nomor npwp nya 15 digit 16 digit aplikasi update data mandiri sekian terima kasih,Positif
aplikasi enggak jelas enggak bisa login website bikin aplikasi payah,Negatif
bantu lapor tahun,Positif
pusing,Negatif
login coba lupa pasword login,Negatif
log susah password npwp coba benerin systm nya aplikator,Negatif
mantap,Positif
terimakasih bantu,Positif
susah bayar pajak app tidk bantu kede billing kah mudah bayar pajak,Negatif
good,Positif
ok,Positif
bismillah,Positif
aplikasi bagus bantu pilih jenis pajak pilih jenis setor pajak buka,Negatif
oke,Positif
daftar npwp ribet banget ngesave data eror coba kantor indak tanggap bilang mutu,Negatif
jelassapp iniiiapp rakyat susahtambah susahvia linkbrowser masukemail n passwordnyavia app nehhh salah terusapp jelasapp maaf uninstallg ribet n bikin penuh memory hape,Negatif
bantu,Positif
layan bobrok instal,Negatif
login ya allah,Negatif
aplikasi pakai,Negatif
server,Positif
bagus,Positif
bikin aplikasi,Negatif
bintang 5 staf meja informasi kpp ambon staf,Positif
login diweb gajebo nih apk salaaahhh kutaktahuuuu,Negatif
aplikasi buka via browser niat hati registrasi login respons nya salah 2 nya mohon perhati terima kasih,Negatif
daftar bisasusaaaaahhhh,Negatif
negara butuh suruh rakyat kantor pajak efin sms nope nyangkul makan,Negatif
gana npwp,Positif
keren,Positif
mantap,Positif
ribet daftar no ktp email kapai kantor pajak oia kalo susah mudah,Negatif
up date data pribadi alamat tinggal,Negatif
ah uy ah lier,Negatif
aplikasi enggak bisa login web,Negatif
,Negatif
login pakai nik ya admin,Positif
tolong baik login web masuk apknya gagal login,Negatif
kode billing aplikasi,Negatif
aplikasi bagus mhon perhati,Negatif
banget aplikasi nya bikin peribet susah aktivasi nya orang kompeten rekrut sih ngolah app,Negatif
ok,Positif
mantab,Positif
orang belah,Negatif
verifikasi email msuk2 email,Negatif
,Positif
,Positif
reset password link reset kirim kirim niat sih bikin layan,Negatif
praktis simpel mudah aman good,Positif
woy knapa jam kerja siang sore lu mikir kerja tambah sabtu libur,Negatif
daftar mp wp,Positif
useless,Negatif
bayar pajak susah buka akun efin dsb syarat isi formulir digital setengah2 digital banyak maju indonesia,Negatif
aplikasi perintah alokasi dana mutu lelet bikin kesal buang2,Negatif
rumit,Negatif
susah banget daftar npwp online loading mulu,Negatif
aplikasi tlol,Negatif
revisi aplikasi daftar pajak uang pajak awak bayar pajak ngamuk,Negatif
akses login,Negatif
ok,Positif
rakyat tertib pajak proses paja berbelit2 ribetharusnya bayar pajak aplikasi tinggal masuk nomer objek pajak,Negatif
aplikasi guna no npwp password sesuai websitenya login payah,Negatif
bermutuorang daftar npwp masuk nomor npwp pusat buatpas isi identitas next previewemank layak aplikasi perintah,Negatif
komen aplikasi wakil sengaja scroll baca ulas respon admin ya sekian,Negatif
sih salah mulu password ganti,Negatif
aktivasi eror,Negatif
lancar mudah,Positif
payah kali urus pajak online,Positif
ok,Positif
bagus,Positif
suka,Positif
mantap,Positif
ok,Positif
login email password nya,Positif
login akun djp padalan website djp login normal,Negatif
mudah sgalanya mudah,Positif
good,Positif
buat ebiling klik jenis pajak jenis setor muncul pilih isi biaya terang,Positif
top,Positif
fitur nya sekomplit versi web dimnaa ubah profil alamat email nomor hp kalo kerja ubah denga verifikasi ektp,Positif
jos banget,Positif
npwp online sulit,Negatif
bikin betul aplikasi ya mesti web aduh tolong baik plis,Negatif
sungguh bagong nik npwp password salah riset password masuk lagih salah suruh kerja malas pemerintahhan sungguh beban rakyat,Negatif
aplikasi eror bayar pajak kerja centang bayar centang kalo kerja bayar pajak pinjol apk paksa hendak banget apknya kalo record bukti kalo apknya eror butuh nomer npwp nya daftar kerja kalo deh kerja bayar pajak anggur disuru bayar pajak lawack,Negatif
apk,Negatif
minimal server benerin,Negatif
lapor tahun 2021 terima verifikasi masuk pulsa batas jam nya,Negatif
bsgai kode efin,Negatif
kagak login ya,Positif
,Positif
,Positif
code verifikasi nya masuk 2 ku coba spam masuk,Negatif
aplikasi perintah error sistem bantu mudah fakta tetapa kantor lapor manua dgan alas aplikasi baik sistem,Negatif
error 404 isi catat umkm,Positif
aplikasi nya eror mulu ya,Negatif
paja penuh problem,Negatif
alhamdulillah,Positif
susah banget daftar nya,Negatif
haha,Negatif
aplikasi busuk ganti sandi salah,Negatif
buruk,Negatif
balikin data gua anjingvvvv,Negatif
fitur download kartu npwp nya,Positif
keren banget manfaat bangsa,Positif
layan perintah mana buruk 1sim sulit giring tembak 2 aplikasi plat merah mayoritas bad 3 pajak dapat aplikasi 4 bas layan serah suasta,Negatif
log,Negatif
captcha nya sebal banget asli orang ngulang mulu,Negatif
masuk sandi no npwp salah mulu situs kalo masuk pakai sandi aplikasi,Negatif
ichblaboy,Positif
aplikasi daftar susah hubung presiden,Negatif
kartu npwp aplikasi pajak akses,Negatif
tolong baik menu catat umkm kode error 402 pakai aplikasi fungsi maksimal catat manual,Positif
astaga kelas negara aplikasi kalah soppee,Negatif
good aplication,Positif
ok,Positif
parah aplikasi ribet online lapor kantor,Negatif
aplikasi nya mudah bantu,Positif
login susah aktivasi email,Negatif
bagus,Positif
masuk akun super ribet uang licin kasih efin,Negatif
aplikasi bagus bantu catat omset data omset input data hilang ya,Positif
mantap bagus app pakai web terima kasih ya djp,Positif
slowrespon,Negatif
coba ajar,Positif
keren,Positif
bantu,Positif
aco mah buka aneh,Negatif
bantu aplk,Positif
kasihan komplain satu kait benah apps nya,Negatif
aplikasi ribet banget sulit orang paja masuk neraka ya bikin web apk bantu,Negatif
bagus,Positif
suka aplikasi bantu,Positif
ok,Positif
daftar npwp ya,Negatif
masuk ya,Positif
aplikasi layan maksimal anti paswor email pajak watu anti paswor masuk pw server seolah2 beres server jalan server sempat oknum2 suka curang,Negatif
susah banget medapatkan kode efin naya,Negatif
mudah praktis,Positif
daftar online bikin ribet ngisi data validasi data tunggu nya banget buruk banget layan usaha gue kerja cepat nya,Negatif
kecewa susah login,Negatif
mantap pokok nya mah,Positif
tambah catat umkm,Positif
januari tengah april tanggal 20 april tanggal 9 mei 2022 hasil catat hari januari april hilang,Negatif
allahu akbar,Positif
aplikasi bantu wajib pajak bantu ringan wajib pajak indonesia lapor pajak taat pajak pajak bangun negeri cinta terima kasih,Positif
tolong baik susah login,Negatif
ya isi catat umkm nya catat muncul,Negatif
ok,Positif
ok,Positif
bikin bigung,Negatif
daftar ngisi alamat email kali terang chaptcha salah ulang terang email serba online mudah,Negatif
good,Positif
jendela profil buka,Negatif
mantap,Positif
sandi masuk ganti sandi login pakai sandi salah apk jelek temu,Negatif
kali download bagus eh pas lihat profil tolong baik ya terima kasih,Negatif
sarana mudah pengechekan pajak,Positif
aplikasi sogo dosen ya input data,Negatif
okay,Positif
aplikasi ribet banget login gagal sandi salah lupa sandi kunjung kirim email chat wa kunjung balas haha alih isi npwp effin mulu ribet bos,Negatif
simpan catat hasil aplikasi kemarin buka catat hilang cek hilang,Positif
mohon maaf besar aplikasi bagus tinggal catat kode billing bayar pakai ewallet mudah bayar kemarin input omset warung kendala data hilang maklum buku omset catat lupa solusi maklum rintis terus usaha orang tua biar mudah warung aplikasi lapor nya,Positif
bantu,Positif
ribet web daftar npwp error kayak wajar orang senang pakai jasa calo,Negatif
,Positif
tolong aplikasi baik knapa proses isi form no 2 error validasi muter muter loadingnya tolong berantas punglidengan sistem online gara garain maintenance nya beres,Negatif
mohon maaf ebilling ya,Negatif
aplikasi canggih lapor pajak tele tutorial,Negatif
ruwet bestiee,Negatif
bingung buka kode efin asa efin kasih kpp nya uninstal simpan lama,Negatif
aplikasi bagus eror,Negatif
,Positif
gue deh tlpn kode efin susah banget ngabisin pulsa doang hetdah,Negatif
pakai 4 email hasil tunggu validasi data doang jam iya kalo kagak,Negatif
mantap aplikasi bagus bantu npwp kantor cabang hape langsung npwp moga sukses,Positif
lupa pasword suruh pakai efin efin erti baca syarat bikin efin mumet sendirihadehhhh mboh ra gagasss,Negatif
gua npwp gojek npwp online gua download apk coba daptar eh isi efin sih efin gua dapat nya,Negatif
pajak,Positif
very good,Positif
chapca gamuncul2 web dfatar npwp pakai pungli mulu heran,Negatif
kirim npwp fisik payah sesuai online ribet,Negatif
keren,Positif
bantu,Positif
aplikasi ganggu ya login masuk profil aplikasi,Positif
nice,Positif
aktif akun nomor efin kantor pajakribet sihbaru temu aplikasi mobile kayak ginigmn pakai aplikasi kalo dipersulitpercuma kantor pajakknp downloadnya wajib pakai wifi kantor pajak,Negatif
bikin npwp loading validasi nya,Negatif
login masuk verifikasi eh kirim email aplikasi kg gue log out masuk gue pusing,Negatif
pusing urus pajaak,Positif
top,Positif
kantor guna online hadeh,Negatif
bikin ribet lapor kantor kantor sulit orang ujung gerat,Negatif
susah banget masuk nya,Positif
aplikasi perintah bagus mending swasta bikin aplikasi niat mudah guna perintah kalah swastasampah banget deh,Negatif
buruk aplikasi masuk menu aplikasi langsung ulang masuk masuk menu,Negatif
daptar susah,Negatif
moga mu senin,Negatif
moga hasil lapor,Positif
ok,Positif
lumayan,Positif
eror guna,Negatif
enak rumit,Negatif
aduh kmha ie teh,Positif
mantap,Positif
validasi data validasi data validasi data gituuuu presiden ukraina joinan rokok bareng presiden rusiagak bayar pajek rugi,Negatif
taat ribet bank urus duit gede pakai efin bayar pajak lapor urus efin ribet anjir,Negatif
server lot lot inovasi perintah,Negatif
coba,Positif
ribet banget urus pajak,Negatif
ok,Positif
,Positif
tau lapor tahun wajib lapor lapor nya ribet banget orang paham pokok lapor baik mudah sosialisasi nya mudah baik dirjen pajak,Negatif
tunggu kode verifikasi e filling web gilir kode deh sesi tingkat servernya,Negatif
validasi maju update kantor cuman kasih brosur sruh pulang angin cara2nya,Positif
pajak wajib lapor kena denda sistem dipersukit kena denda rakyatkecilbertanya,Negatif
hapus aplikasinyaa layan online sihuk membantuu,Negatif
ujung2nya lapor online via web,Positif
bantu,Positif
validasi data refresh ulang gagal aplikasi kes,Negatif
bagus,Positif
ok,Positif
warga negara wajib pajak,Positif
pelajarin,Positif
buka,Negatif
bayar pajak sulit bayar tagih mohon simpel kayak login facebook lupa efin efin langsung aplikasi repot kantor aplikasi oke sulit tolong tambah saran bayar pajak kantor ngambil efin doang terimakasih,Negatif
hidup susah bikin npwp hasil susah rakyat indonesia,Negatif
bagus mudah ribet ribet amatdaftar online kartu tangan lancar hambatantapi suka kesel aplikasisuka log out sendiriuntuk efin tinggal email ajaefin kirim bentuk file pdfsemuanya urus online daftar tuntasthe best ku kantor lagiyg ngeluh paham,Positif
aplikasi bagus daftar masuk data pribadi servernyadan data lengkap klik validasi data nya kayak loading terussama login masuk kode captchanya next suruh ulangsalah berkalikali masuk kode captchanyatolong baik aplikasi umkm butuh terimakasih,Negatif
mudah,Positif
ribet bayar ngmbil sadar bayar pajak,Negatif
1untuk teman susah loging pasti masuk nomor npwp angka 15 digit tanda titik tanda strip 2 pasu no npwp cocok nomor npwp masuk nomor npwp kartu anda3masukan kode sandi pasword andatrus pencet login banyak susah login aplikasi pasu digit kolom nomor npwp,Positif
akses nya cepat kilat ya nya,Positif
lupa password kirim tuh kode verifikasi hafal npwp efin gr masuk baik apknya 2018 baik nih aplikasi,Negatif
wajib lapor pajak pas ngelapor sulit,Negatif
lapor pajak susah yananti lapor salahsaya sayang bayar usaha suruh lapor lagisangat berbelit2 nih paja initolong pengertianya perhati keluh masyrakat taat inisaya harap bikin mudah biar masyrakat awam mudah menggunakanya,Negatif
offline ribet cuek banget pegawai suruh online gilir online down mulu servernya dm respon kalo telat denda hadeeh birokrasi plat merah,Negatif
efilling ya,Negatif
bayar lapor balik,Negatif
aplikasi bobrok bantu,Negatif
mantap,Positif
aplikasi tolol kayak,Negatif
ok,Positif
ok,Positif
masuk login susah banget kode ferifikasi email kirim ganti selang kode ferifikasi muncul kode kadaluarsa login kode tiga yanng bari kasih ros kode ferifikasi 10 kali ngapaiin coba sulit mohon follow up nya sat set,Negatif
gambar doang klik pergi mana dasar vendor cupu,Negatif
